10383,3.3,2.4,-0.9,0,0.08
10397,2.9,2.1,-0.8,0,0.09
10412,2.6,1.8,-0.8,0,0.10
10426,2.3,1.6,-0.7,0,0.11
10440,2.0,1.4,-0.6,0,0.12
10455,1.8,1.2,-0.6,0,0.13
10469,1.5,1.0,-0.5,0,0.14
10484,1.3,0.9,-0.5,0,0.15
10499,1.2,0.7,-0.4,0,0.15
10513,1.0,0.6,-0.4,0,0.16
10527,0.9,0.5,-0.4,0,0.16
10542,0.7,0.4,-0.4,0,0.17
10556,0.6,0.3,-0.3,0,0.18
10570,0.5,0.2,-0.3,0,0.18
10586,0.4,0.1,-0.3,0,0.18
10600,0.3,0.1,-0.3,0,0.19
10614,0.3,0.0,-0.2,0,0.19
10629,0.2,-0.0,-0.2,0,0.20
10690,0.1,-0.2,-0.3,0.02,0
10704,-0.2,-0.4,-0.2,0.02,0
10720,-0.4,-0.5,-0.1,0.02,0
10734,-0.3,0.6,0.9,0.04,0
10748,0.5,2.9,2.5,0.07,0
10764,1.9,4.6,2.7,0.11,0
10778,4.2,4.1,-0.1,0,0.00
10792,4.7,3.7,-1.1,0,0.02
10807,4.5,3.3,-1.2,0,0.03
10821,4.0,2.9,-1.1,0,0.05
10835,3.6,2.5,-1.1,0,0.07
10851,3.2,2.2,-1.0,0,0.08
10865,2.8,2.0,-0.9,0,0.10
10880,2.5,1.7,-0.8,0,0.11
10894,2.2,1.5,-0.8,0,0.12
10908,2.0,1.3,-0.7,0,0.13
10923,1.7,1.1,-0.6,0,0.14
10937,1.5,1.0,-0.6,0,0.15
10952,1.3,0.8,-0.5,0,0.15
10967,1.2,0.7,-0.5,0,0.16
10981,1.0,0.6,-0.5,0,0.17
10995,0.9,0.5,-0.4,0,0.17
11010,0.8,0.4,-0.4,0,0.18
11024,0.6,0.3,-0.3,0,0.19
11038,0.5,0.2,-0.3,0,0.19
11054,0.4,0.1,-0.3,0,0.19
11068,0.4,0.1,-0.3,0,0.20
11082,0.3,-0.0,-0.3,0,0.20
11097,0.2,-0.0,-0.3,0,0.21
11158,0.1,-0.1,-0.3,0.02,0
11172,-0.2,-0.4,-0.2,0.02,0
11188,-0.4,-0.5,-0.1,0.02,0
11202,-0.2,0.7,0.9,0.04,0
11216,0.6,2.9,2.4,0.07,0
11231,2.0,4.7,2.6,0.11,0
11246,4.3,4.1,-0.2,0,0.00
11260,4.9,3.7,-1.1,0,0.02
11275,4.6,3.3,-1.3,0,0.04
11289,4.1,2.9,-1.2,0,0.06
11303,3.7,2.6,-1.1,0,0.07
11318,3.3,2.3,-1.0,0,0.09
11333,2.9,2.0,-0.9,0,0.10
11347,2.6,1.8,-0.8,0,0.11
11362,2.3,1.5,-0.8,0,0.12
11376,2.0,1.3,-0.7,0,0.13
11390,1.8,1.1,-0.7,0,0.14
11405,1.6,1.0,-0.6,0,0.15
11419,1.4,0.8,-0.6,0,0.16
11435,1.2,0.7,-0.5,0,0.17
11449,1.0,0.6,-0.5,0,0.18
11463,0.9,0.4,-0.5,0,0.18
11478,0.8,0.3,-0.4,0,0.19
11492,0.7,0.3,-0.4,0,0.20
11506,0.6,0.2,-0.4,0,0.20
11521,0.5,0.1,-0.3,0,0.21
11536,0.4,0.1,-0.3,0,0.21
11550,0.3,0.0,-0.3,0,0.22
11565,0.2,-0.0,-0.3,0,0.22
11626,0.2,-0.2,-0.4,0.02,0
11640,-0.1,-0.4,-0.3,0.03,0
11655,-0.3,-0.5,-0.1,0.03,0
11670,-0.2,0.7,0.8,0.04,0
11684,0.6,2.6,2.0,0.07,0
11699,2.2,4.8,2.6,0.11,0
11714,4.4,4.2,-0.2,0,0.00
11728,5.0,3.8,-1.2,0,0.02
11743,4.7,3.4,-1.3,0,0.04
11757,4.3,3.0,-1.3,0,0.06
11771,3.8,2.7,-1.1,0,0.07
11786,3.4,2.3,-1.0,0,0.09
11800,3.0,2.1,-1.0,0,0.11
11815,2.7,1.8,-0.9,0,0.12
11830,2.4,1.6,-0.8,0,0.13
11844,2.1,1.4,-0.7,0,0.14
11858,1.9,1.2,-0.7,0,0.15
11873,1.7,1.0,-0.6,0,0.16
11887,1.5,0.9,-0.6,0,0.17
11901,1.3,0.8,-0.5,0,0.18
11917,1.1,0.6,-0.5,0,0.18
11931,1.0,0.5,-0.4,0,0.19
11945,0.8,0.4,-0.4,0,0.20
